loan_id,orig_upb,credit_score,ltv,dti,state,loan_purpose,property_type,vintage
139440759,288000.0,659.0,80,43,GA,P,SF,12025
139440760,190000.0,650.0,76,44,WV,P,SF,112024
139440761,155000.0,680.0,50,43,GA,C,SF,12025
139440762,361000.0,711.0,83,49,CA,P,SF,122024
139440763,131000.0,781.0,95,49,TX,P,PU,122024
139440764,630000.0,797.0,78,18,NV,P,PU,122024
139440765,259000.0,806.0,70,33,GA,P,PU,102024
139440766,360000.0,762.0,90,35,IL,P,SF,122024
139440767,250000.0,714.0,62,50,NC,P,SF,122024
139440768,803000.0,805.0,64,22,PR,P,CO,122024
139440769,295000.0,801.0,80,13,IN,R,SF,122024
139440770,156000.0,785.0,80,20,MA,P,CO,122024
139440771,175000.0,799.0,30,18,TX,R,SF,122024
139440772,243000.0,801.0,85,36,OH,P,SF,122024
139440773,308000.0,664.0,58,43,PA,C,SF,122024
139440774,116000.0,728.0,90,46,NY,P,SF,122024
139440775,834000.0,625.0,65,46,CO,R,SF,122024
139440776,250000.0,808.0,51,34,GA,C,PU,112024
139440777,132000.0,808.0,80,36,AL,P,MH,122024
139440778,200000.0,767.0,28,21,CA,P,SF,102024
139440779,260000.0,774.0,80,29,MD,P,SF,12025
139440780,166000.0,705.0,95,31,KS,P,SF,122024
139440781,400000.0,778.0,47,32,NY,P,CO,112024
139440782,657000.0,796.0,87,46,CA,P,SF,92024
139440783,702000.0,672.0,90,44,FL,P,PU,122024
139440784,432000.0,798.0,80,50,NJ,P,CO,122024
139440785,730000.0,733.0,74,50,CA,R,SF,122024
139440786,776000.0,736.0,70,46,TX,P,PU,112024
139440787,368000.0,788.0,46,33,TX,P,PU,122024
139440788,300000.0,706.0,64,36,TX,C,SF,122024
139440789,209000.0,799.0,95,28,AL,P,SF,122024
139440790,542000.0,692.0,70,42,NY,P,SF,122024
139440791,480000.0,762.0,80,46,UT,P,PU,122024
139440792,776000.0,757.0,80,39,AZ,P,PU,112024
139440793,147000.0,800.0,89,45,MI,P,SF,112024
139440794,294000.0,762.0,94,41,NC,R,PU,102024
139440795,262000.0,749.0,78,39,NC,R,SF,122024
139440796,510000.0,751.0,80,49,CA,P,CO,122024
139440797,266000.0,765.0,95,50,WI,P,SF,122024
139440798,332000.0,699.0,80,42,WI,P,SF,122024
139440799,701000.0,760.0,97,41,CA,P,SF,122024
139440800,571000.0,770.0,59,27,CA,R,PU,122024
139440801,614000.0,708.0,85,49,GA,P,PU,122024
139440802,288000.0,751.0,80,33,CA,C,SF,122024
139440803,318000.0,759.0,95,38,MD,P,SF,122024
139440804,362000.0,812.0,50,14,MA,P,CO,102024
139440805,309000.0,709.0,95,43,IL,P,SF,12025
139440806,196000.0,804.0,69,31,MN,P,PU,12025
139440807,306000.0,730.0,97,37,TX,P,SF,122024
139440808,199000.0,808.0,62,23,KY,R,SF,12025
139440809,193000.0,779.0,97,49,IL,P,SF,12025
139440810,400000.0,786.0,58,43,IA,P,SF,102024
139440811,328000.0,738.0,80,40,MO,C,PU,122024
139440812,259000.0,787.0,69,28,MA,C,SF,112024
139440813,408000.0,797.0,97,44,IL,P,CO,112024
139440814,299000.0,630.0,33,33,CA,P,SF,122024
139440815,287000.0,714.0,95,31,NC,P,SF,12025
139440816,371000.0,803.0,90,42,CO,P,SF,122024
139440817,605000.0,780.0,95,38,CA,P,PU,122024
139440818,143000.0,717.0,95,30,MN,P,SF,122024
139440819,239000.0,787.0,92,49,PA,P,SF,122024
139440820,711000.0,804.0,75,27,CA,R,SF,122024
139440821,795000.0,782.0,73,47,CA,P,SF,122024
139440822,788000.0,777.0,70,39,GA,P,SF,102024
139440823,205000.0,790.0,52,35,MA,R,SF,122024
139440824,210000.0,788.0,48,38,IA,C,PU,122024
139440825,212000.0,799.0,71,33,FL,P,SF,122024
139440826,395000.0,622.0,60,45,NY,C,SF,12025
139440827,368000.0,803.0,80,42,PA,P,PU,122024
139440828,807000.0,788.0,51,47,CA,P,SF,122024
139440829,208000.0,810.0,80,46,IN,P,SF,122024
139440830,804000.0,773.0,48,31,TX,R,SF,102024
139440831,176000.0,701.0,80,44,MI,R,SF,12025
139440832,345000.0,754.0,87,47,OR,P,SF,122024
139440833,500000.0,790.0,50,15,CA,P,SF,122024
139440834,194000.0,778.0,80,35,AL,C,SF,12025
139440835,214000.0,716.0,74,42,TX,C,SF,102024
139440836,588000.0,796.0,80,50,MD,P,PU,102024
139440837,132000.0,787.0,80,25,OH,P,SF,12025
139440838,257000.0,764.0,97,49,MI,P,SF,112024
139440839,340000.0,737.0,60,48,CA,C,PU,122024
139440840,188000.0,686.0,93,43,MI,R,SF,122024
139440841,447000.0,797.0,80,49,MI,R,SF,122024
139440842,232000.0,773.0,80,29,MI,P,SF,122024
139440843,104000.0,703.0,70,45,IL,C,SF,112024
139440844,350000.0,675.0,43,41,TX,C,SF,112024
139440845,225000.0,767.0,90,34,VA,P,PU,122024
139440846,451000.0,,95,27,ID,P,PU,122024
139440847,554000.0,792.0,80,49,IL,P,SF,102024
139440848,276000.0,755.0,97,43,GA,P,SF,122024
139440849,267000.0,761.0,80,44,AZ,P,PU,122024
139440850,179000.0,710.0,97,50,TX,P,SF,122024
139440851,243000.0,731.0,97,40,NY,P,SF,12025
139440852,76000.0,767.0,95,39,MI,P,SF,92024
139440853,560000.0,804.0,92,50,VT,P,SF,12025
139440854,211000.0,753.0,40,48,NY,C,SF,122024
139440855,175000.0,796.0,80,20,IN,P,SF,122024
139440856,96000.0,692.0,80,29,TX,P,CO,12025
139440857,280000.0,681.0,46,39,CA,C,SF,112024
139440858,628000.0,771.0,67,44,FL,R,SF,102024
139440859,315000.0,786.0,85,36,KY,P,PU,122024
139440860,452000.0,798.0,92,36,OR,P,SF,112024
139440861,142000.0,679.0,58,47,FL,P,CO,112024
139440862,90000.0,813.0,36,19,FL,P,CO,122024
139440863,294000.0,756.0,70,29,CO,P,CO,112024
139440864,512000.0,802.0,80,28,GA,P,SF,112024
139440865,175000.0,745.0,27,39,FL,C,PU,112024
139440866,424000.0,778.0,80,47,MO,R,PU,122024
139440867,306000.0,807.0,80,30,IN,P,PU,112024
139440868,473000.0,726.0,95,44,IL,P,PU,122024
139440869,382000.0,745.0,85,25,FL,P,PU,122024
139440870,230000.0,808.0,24,37,NY,P,SF,122024
139440871,508000.0,790.0,95,48,UT,P,PU,122024
139440872,349000.0,739.0,80,26,AZ,P,PU,122024
139440873,225000.0,660.0,30,48,CA,C,SF,122024
139440874,90000.0,808.0,38,47,OR,C,SF,122024
139440875,232000.0,709.0,85,46,TX,P,PU,122024
139440876,95000.0,786.0,95,14,LA,P,SF,122024
139440877,216000.0,799.0,80,47,NY,P,SF,122024
139440878,226000.0,736.0,75,43,IL,P,CO,12025
139440879,240000.0,770.0,60,23,GA,P,PU,12025
139440880,340000.0,800.0,76,27,SC,P,PU,102024
139440881,256000.0,736.0,80,44,NY,P,CO,122024
139440882,478000.0,711.0,69,45,VA,C,SF,112024
139440883,406000.0,764.0,80,36,TX,P,PU,12025
139440884,293000.0,775.0,90,32,AZ,P,CO,122024
139440885,1125000.0,763.0,75,46,CA,P,SF,122024
139440886,776000.0,671.0,80,33,TX,P,PU,122024
139440887,586000.0,739.0,80,46,CA,R,PU,122024
139440888,433000.0,805.0,80,44,AZ,P,PU,12025
139440889,244000.0,790.0,70,31,TX,P,CO,122024
139440890,340000.0,711.0,95,34,WA,P,SF,122024
139440891,190000.0,645.0,60,41,CT,C,SF,112024
139440892,1235000.0,810.0,95,47,CA,P,SF,12025
139440893,819000.0,816.0,90,48,NY,P,SF,122024
139440894,418000.0,810.0,75,32,CA,P,SF,122024
139440895,228000.0,792.0,35,42,NH,P,CO,12025
139440896,195000.0,746.0,25,50,NJ,P,SF,122024
139440897,254000.0,811.0,92,30,PA,P,SF,122024
139440898,285000.0,722.0,70,49,TX,P,SF,122024
139440899,149000.0,757.0,32,34,FL,C,SF,122024
139440900,180000.0,787.0,80,28,MO,P,SF,122024
139440901,626000.0,722.0,95,40,CA,P,SF,122024
139440902,531000.0,669.0,95,25,NC,P,PU,122024
139440903,360000.0,809.0,59,19,VA,P,PU,122024
139440904,559000.0,768.0,90,32,NJ,P,CO,12025
139440905,237000.0,704.0,95,45,NY,P,SF,122024
139440906,304000.0,756.0,95,38,AZ,P,PU,12025
139440907,265000.0,765.0,68,49,GA,P,PU,12025
139440908,802000.0,765.0,75,44,NJ,P,SF,102024
139440909,699000.0,799.0,64,27,NC,P,PU,12025
139440910,612000.0,779.0,86,32,AZ,R,PU,122024
139440911,1000000.0,809.0,60,46,CA,P,SF,122024
139440912,650000.0,752.0,85,47,FL,P,SF,112024
139440913,440000.0,808.0,80,27,OH,P,PU,112024
139440914,232000.0,750.0,97,42,PA,P,SF,12025
139440915,698000.0,746.0,95,45,NH,P,CO,122024
139440916,789000.0,788.0,95,46,TX,P,PU,112024
139440917,702000.0,767.0,90,41,CA,P,SF,122024
139440918,288000.0,719.0,80,50,CA,P,SF,12025
139440919,1056000.0,709.0,95,49,OH,P,SF,12025
139440920,170000.0,793.0,46,27,VA,C,SF,12025
139440921,197000.0,742.0,63,40,LA,R,SF,122024
139440922,177000.0,792.0,97,37,MI,P,SF,122024
139440923,144000.0,740.0,75,22,NC,P,PU,122024
139440924,212000.0,791.0,80,25,TX,P,PU,122024
139440925,252000.0,745.0,97,22,MI,P,SF,122024
139440926,150000.0,811.0,44,37,FL,P,PU,122024
139440927,315000.0,790.0,85,29,AR,P,PU,122024
139440928,260000.0,794.0,80,40,MT,P,SF,122024
139440929,323000.0,799.0,59,22,ID,C,SF,122024
139440930,241000.0,752.0,95,42,IL,P,SF,112024
139440931,600000.0,753.0,80,41,WA,P,CO,112024
139440932,147000.0,692.0,59,39,IL,C,PU,122024
139440933,700000.0,795.0,64,22,CA,P,SF,122024
139440934,325000.0,787.0,38,38,CO,P,PU,12025
139440935,495000.0,791.0,93,50,VA,P,CO,122024
139440936,504000.0,783.0,80,33,TX,R,PU,122024
139440937,583000.0,779.0,95,41,NY,P,SF,122024
139440938,175000.0,769.0,75,39,NC,R,SF,122024
139440939,138000.0,691.0,30,22,MI,C,SF,12025
139440940,140000.0,673.0,67,44,AZ,P,CO,122024
139440941,100000.0,736.0,45,27,OH,R,MH,122024
139440942,720000.0,807.0,75,38,NY,P,CO,122024
139440943,55000.0,716.0,38,50,TX,P,SF,122024
139440944,280000.0,737.0,95,46,NE,P,PU,122024
139440945,200000.0,792.0,50,24,UT,P,SF,122024
139440946,405000.0,755.0,90,38,MD,P,SF,112024
139440947,720000.0,742.0,80,37,TX,P,SF,122024
139440948,615000.0,815.0,32,45,LA,R,SF,122024
139440949,369000.0,810.0,59,34,NC,P,PU,122024
139440950,255000.0,707.0,57,34,CA,C,SF,122024
139440951,328000.0,803.0,80,26,GA,P,PU,122024
139440952,378000.0,800.0,90,44,TN,P,PU,122024
139440953,390000.0,791.0,67,50,SC,P,PU,12025
139440954,508000.0,745.0,80,25,TX,P,SF,122024
139440955,450000.0,768.0,75,34,SC,P,SF,112024
139440956,640000.0,772.0,69,47,MD,P,PU,122024
139440957,352000.0,739.0,95,43,IL,P,SF,112024
139440958,434000.0,722.0,80,41,MD,P,SF,112024
139440959,274000.0,800.0,95,32,IN,P,PU,122024
139440960,399000.0,759.0,70,49,OK,P,SF,122024
139440961,165000.0,806.0,90,21,MN,P,SF,122024
139440962,214000.0,790.0,95,19,NC,P,SF,12025
139440963,677000.0,703.0,80,39,CO,P,PU,122024
139440964,444000.0,781.0,70,23,CO,P,SF,12025
139440965,575000.0,808.0,93,50,GA,P,PU,12025
139440966,310000.0,665.0,58,47,FL,P,SF,12025
139440967,50000.0,775.0,26,34,FL,C,SF,122024
139440968,280000.0,782.0,55,48,AZ,C,PU,122024
139440969,348000.0,809.0,95,38,VA,P,CO,12025
139440970,228000.0,787.0,97,45,TX,P,PU,122024
139440971,321000.0,622.0,78,46,SD,P,SF,122024
139440972,235000.0,748.0,63,46,CA,C,SF,122024
139440973,379000.0,776.0,95,37,NC,P,PU,122024
139440974,400000.0,796.0,89,41,NC,P,SF,122024
139440975,412000.0,737.0,95,49,UT,P,SF,122024
139440976,875000.0,797.0,70,30,CA,P,SF,122024
139440977,759000.0,723.0,90,48,CA,P,PU,122024
139440978,148000.0,768.0,96,38,WI,P,SF,102024
139440979,195000.0,690.0,62,31,GA,P,PU,122024
139440980,210000.0,800.0,53,32,ID,P,SF,12025
139440981,101000.0,697.0,75,46,MA,P,SF,122024
139440982,684000.0,732.0,90,31,CA,P,SF,122024
139440983,190000.0,796.0,40,41,CA,P,SF,12025
139440984,388000.0,790.0,97,33,AZ,P,SF,12025
139440985,660000.0,785.0,79,48,MA,P,SF,122024
139440986,581000.0,737.0,90,37,MI,P,PU,122024
139440987,83000.0,638.0,44,42,LA,C,SF,122024
139440988,592000.0,736.0,80,43,FL,P,PU,102024
139440989,450000.0,801.0,58,31,MA,P,SF,122024
139440990,300000.0,780.0,80,29,NY,P,CP,122024
139440991,260000.0,763.0,87,50,CA,P,SF,122024
139440992,374000.0,802.0,83,42,TX,P,PU,122024
139440993,365000.0,761.0,94,47,CT,P,SF,122024
139440994,67000.0,807.0,23,46,TX,P,PU,122024
139440995,198000.0,792.0,80,27,MI,P,SF,122024
139440996,233000.0,758.0,97,27,NM,P,SF,122024
139440997,396000.0,722.0,80,39,CA,P,SF,122024
139440998,584000.0,722.0,90,40,GA,P,PU,122024
139440999,285000.0,810.0,95,45,NC,P,SF,122024
139441000,150000.0,727.0,24,18,TN,C,SF,112024
139441001,100000.0,749.0,42,50,NC,C,MH,122024
139441002,135000.0,790.0,43,26,IN,P,SF,112024
139441003,104000.0,737.0,90,39,PA,P,SF,122024
139441004,305000.0,773.0,89,48,NM,R,PU,112024
139441005,246000.0,745.0,90,32,TX,P,PU,122024
139441006,786000.0,731.0,85,42,OR,P,SF,102024
139441007,607000.0,785.0,97,26,MD,R,SF,102024
139441008,210000.0,796.0,37,38,NV,C,SF,122024
139441009,135000.0,788.0,94,17,OH,P,SF,92024
139441010,85000.0,779.0,26,45,NC,P,PU,112024
139441011,190000.0,778.0,57,20,NY,R,PU,122024
139441012,291000.0,686.0,55,42,WA,C,SF,122024
139441013,440000.0,765.0,80,30,TN,P,SF,12025
139441014,737000.0,804.0,95,34,IA,P,PU,122024
139441015,227000.0,752.0,90,37,AR,P,SF,122024
139441016,260000.0,760.0,80,43,IL,P,SF,122024
139441017,135000.0,709.0,97,33,WI,P,SF,12025
139441018,195000.0,797.0,61,46,UT,P,CO,122024
139441019,400000.0,756.0,80,46,NV,P,PU,122024
139441020,536000.0,697.0,80,44,FL,P,SF,62024
139441021,185000.0,814.0,85,39,IL,P,SF,102024
139441022,206000.0,727.0,97,50,UT,P,CO,112024
139441023,288000.0,751.0,94,45,WI,P,SF,122024
139441024,221000.0,699.0,95,44,NY,P,SF,122024
139441025,464000.0,777.0,95,39,NH,P,SF,122024
139441026,432000.0,654.0,78,45,MA,C,SF,12025
139441027,329000.0,814.0,85,36,IN,P,SF,122024
139441028,171000.0,789.0,95,26,AR,P,SF,112024
139441029,210000.0,691.0,50,47,MD,P,SF,122024
139441030,162000.0,724.0,95,41,IL,P,SF,12025
139441031,315000.0,766.0,85,30,MN,P,PU,122024
139441032,87000.0,772.0,80,36,MI,P,SF,12025
139441033,238000.0,812.0,70,36,OH,P,SF,122024
139441034,299000.0,749.0,80,48,GA,P,PU,122024
139441035,795000.0,738.0,76,41,PA,P,SF,122024
139441036,363000.0,719.0,93,50,AK,P,SF,122024
139441037,701000.0,798.0,75,26,WA,P,SF,12025
139441038,197000.0,750.0,57,20,AL,R,SF,112024
139441039,565000.0,752.0,92,46,NJ,P,SF,112024
139441040,767000.0,798.0,79,47,OR,P,PU,112024
139441041,398000.0,753.0,85,29,NC,P,PU,122024
139441042,538000.0,797.0,80,35,CO,P,PU,122024
139441043,190000.0,651.0,58,43,TX,C,SF,122024
139441044,109000.0,640.0,78,38,WI,P,SF,122024
139441045,593000.0,776.0,75,39,TX,P,CO,12025
139441046,515000.0,743.0,97,45,VA,P,PU,122024
139441047,324000.0,740.0,85,26,AL,P,PU,122024
139441048,370000.0,741.0,85,50,AZ,P,SF,12025
139441049,390000.0,773.0,75,38,MO,C,SF,12025
139441050,209000.0,731.0,97,34,SC,P,CO,122024
139441051,145000.0,801.0,24,27,VA,P,CO,12025
139441052,265000.0,755.0,60,50,NJ,P,PU,122024
139441053,60000.0,647.0,28,17,OH,C,SF,122024
139441054,264000.0,802.0,82,46,MO,P,PU,12025
139441055,369000.0,752.0,77,42,WA,C,SF,122024
139441056,242000.0,760.0,97,42,VA,P,SF,72024
139441057,445000.0,769.0,67,48,NC,P,PU,12025
139441058,305000.0,801.0,69,46,FL,P,PU,12025
139441059,160000.0,748.0,95,30,WI,P,SF,12025
139441060,346000.0,692.0,80,47,TX,P,PU,102024
139441061,111000.0,721.0,96,43,IA,P,SF,122024
139441062,82000.0,781.0,11,12,PA,R,SF,122024
139441063,276000.0,721.0,97,42,PA,P,SF,122024
139441064,364000.0,800.0,97,45,FL,P,PU,122024
139441065,297000.0,793.0,97,37,TN,P,SF,112024
139441066,618000.0,721.0,95,50,VA,P,PU,122024
139441067,632000.0,706.0,80,43,WA,P,PU,122024
139441068,575000.0,783.0,49,44,CA,P,SF,122024
139441069,396000.0,788.0,90,20,NC,P,PU,122024
139441070,286000.0,776.0,47,40,CA,R,PU,122024
139441071,754000.0,768.0,83,32,VA,R,PU,122024
139441072,94000.0,698.0,85,44,OH,P,SF,122024
139441073,126000.0,677.0,90,32,IL,P,SF,12025
139441074,337000.0,780.0,97,37,TX,P,PU,122024
139441075,803000.0,720.0,88,28,CA,P,SF,102024
139441076,216000.0,786.0,80,40,MN,P,SF,122024
139441077,509000.0,788.0,97,28,MA,P,SF,122024
139441078,194000.0,754.0,54,38,IL,C,SF,122024
139441079,209000.0,824.0,95,34,IL,P,SF,122024
139441080,243000.0,725.0,95,46,PA,P,SF,112024
139441081,288000.0,797.0,80,37,IL,P,SF,122024
139441082,419000.0,743.0,52,44,AR,C,SF,122024
139441083,150000.0,799.0,64,44,IA,P,CO,122024
139441084,323000.0,692.0,41,29,PA,C,SF,122024
139441085,467000.0,792.0,58,41,CA,R,CO,12025
139441086,344000.0,808.0,85,29,TN,P,PU,112024
139441087,30000.0,760.0,75,41,WV,P,SF,112024
139441088,149000.0,699.0,64,40,FL,R,SF,122024
139441089,215000.0,803.0,59,47,FL,P,PU,112024
139441090,245000.0,797.0,60,28,MN,P,SF,122024
139441091,590000.0,808.0,68,25,CO,P,CO,122024
139441092,132000.0,623.0,80,35,CO,P,SF,122024
139441093,500000.0,814.0,75,38,NJ,P,SF,122024
139441094,335000.0,823.0,43,35,NY,P,CP,122024
139441095,420000.0,732.0,59,48,FL,P,PU,122024
139441096,202000.0,796.0,80,42,OK,P,SF,122024
139441097,310000.0,742.0,74,48,MN,P,PU,122024
139441098,166000.0,733.0,45,32,WI,C,SF,122024
139441099,235000.0,794.0,37,45,WA,P,CO,122024
139441100,358000.0,792.0,80,27,CO,P,PU,122024
139441101,144000.0,810.0,90,30,IL,P,SF,102024
139441102,500000.0,800.0,56,32,CA,C,SF,122024
139441103,588000.0,783.0,85,40,GA,P,PU,122024
139441104,405000.0,780.0,75,41,MD,P,PU,12025
139441105,803000.0,710.0,69,45,ID,P,SF,102024
139441106,478000.0,708.0,92,41,MD,P,SF,122024
139441107,414000.0,778.0,90,44,TX,P,PU,122024
139441108,547000.0,737.0,89,45,CA,P,SF,122024
139441109,199000.0,752.0,97,44,SC,P,SF,122024
139441110,622000.0,797.0,66,49,CA,P,SF,12025
139441111,534000.0,770.0,80,29,CO,P,SF,12025
139441112,270000.0,779.0,60,36,TX,P,PU,122024
139441113,193000.0,667.0,55,45,FL,C,SF,12025
139441114,270000.0,716.0,90,42,SC,P,PU,122024
139441115,153000.0,756.0,97,41,OH,P,SF,92024
139441116,583000.0,769.0,75,49,TX,P,SF,102024
139441117,179000.0,756.0,90,32,MI,R,SF,12025
139441118,430000.0,764.0,90,50,MS,P,PU,12025
139441119,203000.0,774.0,95,14,TX,P,SF,12025
139441120,220000.0,685.0,55,32,OH,C,SF,112024
139441121,225000.0,749.0,43,50,TX,P,PU,102024
139441122,324000.0,803.0,60,42,TN,P,PU,122024
139441123,525000.0,766.0,56,46,CA,C,SF,122024
139441124,75000.0,793.0,20,37,CA,C,PU,122024
139441125,321000.0,734.0,84,48,CO,P,CO,12025
139441126,330000.0,722.0,95,39,TN,P,SF,122024
139441127,350000.0,690.0,31,38,GA,P,PU,102024
139441128,195000.0,817.0,61,30,IL,P,SF,112024
139441129,512000.0,779.0,80,23,VA,P,PU,122024
139441130,384000.0,799.0,80,29,OH,P,SF,122024
139441131,336000.0,644.0,59,45,MA,R,SF,122024
139441132,240000.0,710.0,60,37,NC,C,CO,122024
139441133,577000.0,779.0,95,38,NM,P,SF,122024
139441134,475000.0,713.0,95,18,TX,P,PU,12025
139441135,500000.0,752.0,80,48,NJ,P,SF,12025
139441136,438000.0,792.0,50,33,MN,P,PU,122024
139441137,441000.0,800.0,90,47,MD,P,PU,12025
139441138,333000.0,756.0,97,49,FL,P,PU,122024
139441139,200000.0,801.0,80,45,IA,P,CO,122024
139441140,154000.0,771.0,75,32,OR,P,SF,112024
139441141,572000.0,723.0,80,50,CO,P,PU,122024
139441142,274000.0,762.0,88,49,FL,P,PU,102024
139441143,288000.0,773.0,66,20,UT,P,PU,12025
139441144,161000.0,814.0,75,42,NC,P,SF,122024
139441145,576000.0,769.0,95,37,NV,P,PU,122024
139441146,210000.0,749.0,48,18,TX,P,SF,122024
139441147,317000.0,722.0,97,34,TX,P,PU,102024
139441148,378000.0,767.0,97,28,WA,P,PU,122024
139441149,301000.0,755.0,90,37,TN,P,SF,122024
139441150,451000.0,800.0,85,34,MI,P,PU,122024
139441151,90000.0,787.0,19,45,SC,P,PU,122024
139441152,75000.0,694.0,60,40,NY,C,SF,122024
139441153,300000.0,759.0,75,38,MD,P,CO,12025
139441154,64000.0,716.0,77,23,IL,C,SF,12025
139441155,184000.0,705.0,95,50,LA,P,SF,12025
139441156,63000.0,658.0,69,38,OH,C,SF,122024
139441157,662000.0,766.0,90,34,MD,P,SF,122024
139441158,208000.0,730.0,90,48,OH,R,SF,122024
139441159,112000.0,642.0,63,45,IN,P,SF,122024
139441160,276000.0,790.0,79,42,WI,P,SF,122024
139441161,264000.0,689.0,70,41,VA,C,SF,122024
139441162,258000.0,811.0,95,45,KY,P,CO,122024
139441163,480000.0,796.0,78,18,NJ,C,SF,122024
139441164,343000.0,696.0,80,50,MD,P,PU,122024
139441165,287000.0,785.0,75,32,MN,P,SF,12025
139441166,260000.0,730.0,93,46,CT,P,SF,122024
139441167,386000.0,795.0,61,33,TX,P,PU,122024
139441168,200000.0,805.0,73,35,DE,P,MH,122024
139441169,350000.0,659.0,51,48,ME,P,CO,122024
139441170,509000.0,740.0,97,42,VA,P,SF,122024
139441171,215000.0,664.0,48,40,TX,C,SF,122024
139441172,185000.0,807.0,65,44,FL,P,PU,122024
139441173,95000.0,736.0,31,23,SC,P,PU,122024
139441174,555000.0,802.0,72,48,NY,P,SF,122024
139441175,292000.0,690.0,59,46,AL,R,SF,112024
139441176,497000.0,800.0,93,37,CO,R,PU,12025
139441177,281000.0,806.0,85,31,TN,P,SF,122024
139441178,261000.0,753.0,97,40,WI,P,SF,92024
139441179,189000.0,776.0,90,22,MI,P,SF,12025
139441180,330000.0,800.0,53,35,ID,P,SF,122024
139441181,420000.0,767.0,80,49,SC,P,SF,122024
139441182,431000.0,815.0,75,44,MO,P,CO,12025
139441183,371000.0,797.0,75,36,AZ,P,CO,122024
139441184,576000.0,798.0,80,43,NC,P,PU,122024
139441185,247000.0,679.0,80,45,MN,P,PU,102024
139441186,132000.0,746.0,50,43,NC,C,SF,122024
139441187,300000.0,794.0,50,32,MD,C,SF,102024
139441188,272000.0,788.0,80,22,TX,P,SF,122024
139441189,160000.0,787.0,22,32,DE,P,PU,122024
139441190,287000.0,776.0,80,50,GA,P,PU,12025
139441191,291000.0,808.0,59,41,TX,R,SF,12025
139441192,530000.0,750.0,35,26,WA,P,CO,122024
139441193,170000.0,741.0,95,47,CT,P,SF,102024
139441194,375000.0,757.0,95,39,NY,P,SF,122024
139441195,485000.0,812.0,97,31,MI,P,PU,122024
139441196,230000.0,806.0,70,29,AL,P,SF,122024
139441197,61000.0,798.0,5,28,TX,C,SF,112024
139441198,457000.0,807.0,61,26,NC,R,PU,102024
139441199,351000.0,763.0,90,30,TX,P,SF,112024
139441200,807000.0,795.0,93,50,AZ,P,PU,122024
139441201,262000.0,820.0,70,21,IN,R,PU,12025
139441202,86000.0,767.0,80,42,IL,P,SF,122024
139441203,337000.0,766.0,77,50,AZ,P,SF,112024
139441204,273000.0,762.0,97,28,OH,P,PU,12025
139441205,439000.0,764.0,95,49,NY,P,CO,122024
139441206,198000.0,769.0,78,49,KY,R,SF,12025
139441207,433000.0,760.0,87,30,AZ,P,PU,122024
139441208,788000.0,728.0,75,46,MA,R,SF,102024
139441209,314000.0,779.0,95,47,NC,P,SF,12025
139441210,334000.0,779.0,80,45,RI,P,SF,122024
139441211,131000.0,697.0,97,40,MS,P,PU,102024
139441212,232000.0,703.0,97,45,TX,P,PU,12025
139441213,485000.0,812.0,54,46,WA,P,PU,112024
139441214,196000.0,706.0,95,47,GA,P,CO,122024
139441215,251000.0,745.0,62,47,TX,P,PU,122024
139441216,709000.0,797.0,90,38,CA,P,PU,122024
139441217,255000.0,816.0,72,47,GA,P,SF,122024
139441218,428000.0,726.0,80,45,ME,P,SF,12025
139441219,484000.0,693.0,75,27,NJ,P,SF,122024
139441220,562000.0,677.0,90,45,TX,P,PU,122024
139441221,1120000.0,739.0,70,45,CA,P,PU,122024
139441222,350000.0,780.0,35,32,NJ,P,SF,12025
139441223,384000.0,684.0,74,41,TX,P,PU,122024
139441224,377000.0,786.0,90,40,FL,P,PU,122024
139441225,165000.0,798.0,75,19,OH,P,SF,122024
139441226,182000.0,744.0,97,30,MO,P,SF,12025
139441227,125000.0,695.0,50,47,TX,C,SF,122024
139441228,700000.0,717.0,80,35,NY,P,SF,122024
139441229,182000.0,715.0,26,35,MA,C,SF,112024
139441230,468000.0,745.0,60,16,NJ,P,SF,122024
139441231,85000.0,770.0,39,37,FL,C,MH,12025
139441232,191000.0,776.0,85,45,PA,P,SF,122024
139441233,207000.0,798.0,58,18,TX,P,PU,122024
139441234,320000.0,790.0,80,34,FL,P,SF,12025
139441235,356000.0,760.0,23,44,MS,R,PU,122024
139441236,306000.0,723.0,90,47,CA,P,SF,112024
139441237,480000.0,728.0,78,49,WA,P,MH,122024
139441238,330000.0,808.0,93,49,CA,P,SF,112024
139441239,645000.0,791.0,75,33,CA,P,CO,102024
139441240,791000.0,775.0,63,31,AZ,R,PU,102024
139441241,268000.0,753.0,95,33,MI,P,SF,122024
139441242,233000.0,790.0,28,39,CA,R,CO,12025
139441243,450000.0,782.0,48,44,MA,C,SF,102024
139441244,143000.0,803.0,95,24,KS,P,SF,12025
139441245,415000.0,763.0,49,11,KY,P,PU,12025
