loan_id,reporting_period,delinquency_status,current_upb,update_date
139451482,102025,,287588.24,2025-04-01
139465120,22026,,396557.98,2025-04-01
139463189,22025,,350000.0,2025-04-01
139459089,102025,,143178.42,2025-04-01
139463953,32026,,390929.22,2025-04-01
139435930,62025,,605000.0,2025-04-01
139466064,62025,,138000.0,2025-04-01
139462017,52025,,345000.0,2025-04-01
139446264,72025,,188000.0,2025-04-01
139453698,92025,,138540.74,2025-04-01
139466173,32026,,191267.23,2025-04-01
139437748,12025,,686000.0,2025-04-01
139436426,42025,,174000.0,2025-04-01
139447419,112025,,79146.45,2025-04-01
139454877,82025,,591375.75,2025-04-01
139452625,12025,,536000.0,2025-04-01
139452677,62025,,159000.0,2025-04-01
139449272,12026,,414147.17,2025-04-01
139458143,92025,,175329.55,2025-04-01
139460041,122025,,246659.51,2025-04-01
139469756,12025,,534000.0,2025-04-01
139468267,92025,,973388.37,2025-04-01
139453219,42025,,512000.0,2025-04-01
139435603,122025,,201384.28,2025-04-01
139462460,72025,,621000.0,2025-04-01
139457705,12025,,197000.0,2025-04-01
139449123,122025,,198385.64,2025-04-01
139465634,32025,,303000.0,2025-04-01
139470214,52025,,235000.0,2025-04-01
139452444,22025,,680000.0,2025-04-01
139448717,82025,,686889.71,2025-04-01
139449447,12025,,310000.0,2025-04-01
139455771,32025,,305000.0,2025-04-01
139458789,32025,,236000.0,2025-04-01
139458760,52025,,199000.0,2025-04-01
139446062,12025,,520000.0,2025-04-01
139468714,42025,,236000.0,2025-04-01
139438289,42025,,249000.0,2025-04-01
139451541,102025,,183370.55,2025-04-01
139451449,62025,,211000.0,2025-04-01
139448019,22025,,293000.0,2025-04-01
139442164,32026,,124696.95,2025-04-01
139464072,42025,,568000.0,2025-04-01
139436748,32026,,103745.93,2025-04-01
139452161,42025,,591000.0,2025-04-01
139447983,92025,,311334.14,2025-04-01
139448191,82025,,285593.52,2025-04-01
139450750,12026,,273944.75,2025-04-01
139460036,32025,,199000.0,2025-04-01
139452521,62025,,69000.0,2025-04-01
139456903,52025,,358000.0,2025-04-01
139440297,92025,,318796.33,2025-04-01
139453964,42025,,281000.0,2025-04-01
139468981,92025,,127837.29,2025-04-01
139455545,102025,,322046.24,2025-04-01
139453953,12025,,123000.0,2025-04-01
139437739,92025,,269340.21,2025-04-01
139455951,82025,,425789.78,2025-04-01
139451745,72025,,215000.0,2025-04-01
139443382,102025,,272973.08,2025-04-01
139445965,22025,,198000.0,2025-04-01
139441909,12026,,454735.21,2025-04-01
139454566,22026,,358587.42,2025-04-01
139440798,22026,,326333.65,2025-04-01
139438251,32025,,378000.0,2025-04-01
139438710,72025,,282000.0,2025-04-01
139468799,52025,,98000.0,2025-04-01
139457716,82025,,477000.0,2025-04-01
139437893,82025,,68551.54,2025-04-01
139455249,12025,,494000.0,2025-04-01
139445891,82025,,414540.29,2025-04-01
139439350,52025,,149000.0,2025-04-01
139463183,62025,,386000.0,2025-04-01
139441334,32025,,401000.0,2025-04-01
139440156,32026,,133461.5,2025-04-01
139445477,12025,,315000.0,2025-04-01
139470133,52025,,179000.0,2025-04-01
139466985,92025,,232460.37,2025-04-01
139453399,82025,,165427.03,2025-04-01
139437379,72025,,205000.0,2025-04-01
139439527,112025,,123946.03,2025-04-01
139456132,12025,,553000.0,2025-04-01
139459041,122025,,294808.99,2025-04-01
139469542,92025,,792867.38,2025-04-01
139445931,32025,,175000.0,2025-04-01
139449456,12025,,763000.0,2025-04-01
139469560,42025,,322000.0,2025-04-01
139465098,82025,,529000.0,2025-04-01
139468019,42025,,207000.0,2025-04-01
139449502,52025,,552000.0,2025-04-01
139454217,102025,,229725.52,2025-04-01
139469219,22026,,252185.02,2025-04-01
139442048,92025,,449941.65,2025-04-01
139459287,32025,,135000.0,2025-04-01
139464285,32025,,579000.0,2025-04-01
139444088,122025,,222681.34,2025-04-01
139455503,32026,,154925.78,2025-04-01
139462814,22026,,230039.37,2025-04-01
139456140,32025,,357000.0,2025-04-01
139454089,102025,,243104.48,2025-04-01
139444974,42025,,163000.0,2025-04-01
139451092,22026,,276903.63,2025-04-01
139451961,32025,,145000.0,2025-04-01
139453596,82025,,218443.44,2025-04-01
139437945,62025,,605000.0,2025-04-01
139455554,82025,,208477.81,2025-04-01
139461792,72025,,107000.0,2025-04-01
139469395,32025,,375000.0,2025-04-01
139438745,52025,,196076.38,2025-04-01
139439165,102025,,694039.39,2025-04-01
139460197,52025,,407000.0,2025-04-01
139452365,62025,,879000.0,2025-04-01
139450369,32026,,464611.07,2025-04-01
139464410,52025,,99000.0,2025-04-01
139452548,42025,,498000.0,2025-04-01
139462280,92025,,738839.25,2025-04-01
139460730,112025,,470213.51,2025-04-01
139467333,112025,,416714.24,2025-04-01
139436648,62025,,79000.0,2025-04-01
139450982,62025,,73000.0,2025-04-01
139448812,32026,,174523.57,2025-04-01
139452286,112025,,72680.08,2025-04-01
139453739,62025,,627000.0,2025-04-01
139448191,52025,,286000.0,2025-04-01
139461330,102025,,338472.56,2025-04-01
139467471,112025,,457322.6,2025-04-01
139439156,42025,,796000.0,2025-04-01
139458339,12026,,338923.66,2025-04-01
139449607,72025,,398000.0,2025-04-01
139441399,42025,,209000.0,2025-04-01
139440846,62025,,449000.0,2025-04-01
139443939,52025,,762000.0,2025-04-01
139437208,52025,,124000.0,2025-04-01
139452974,12026,,120760.71,2025-04-01
139443854,82025,,273709.92,2025-04-01
139442762,112025,,241325.0,2025-04-01
139463525,62025,,179000.0,2025-04-01
139441624,12026,,490877.1,2025-04-01
139436059,22025,,124000.0,2025-04-01
139465730,42025,,174000.0,2025-04-01
139459588,52025,,225000.0,2025-04-01
139457840,42025,,178000.0,2025-04-01
139448945,32025,,664000.0,2025-04-01
139468617,72025,,784000.0,2025-04-01
139469693,22026,,340787.5,2025-04-01
139439850,62025,,218000.0,2025-04-01
139460224,12025,,155000.0,2025-04-01
139466864,102025,,54508.92,2025-04-01
139466079,82025,,290788.66,2025-04-01
139439462,32026,,214014.58,2025-04-01
139440640,22026,,150107.75,2025-04-01
139455226,22026,,274608.09,2025-04-01
139445555,12026,,245623.3,2025-04-01
139462396,102025,,659975.9,2025-04-01
139456410,22025,,225000.0,2025-04-01
139458855,32025,,189000.0,2025-04-01
139442707,32025,,100000.0,2025-04-01
139468982,92025,,308955.87,2025-04-01
139455346,92025,,272731.07,2025-04-01
139469084,92025,,325420.45,2025-04-01
139464540,102025,,339872.79,2025-04-01
139443946,22026,,264457.23,2025-04-01
139462597,52025,,249000.0,2025-04-01
139445680,82025,,582268.61,2025-04-01
139465480,52025,,325000.0,2025-04-01
139466344,42025,,282000.0,2025-04-01
139465392,32025,,275000.0,2025-04-01
139446294,42025,,193000.0,2025-04-01
139452398,92025,,209048.18,2025-04-01
139438953,22026,,200521.31,2025-04-01
139465542,42025,,113000.0,2025-04-01
139444368,72025,,558000.0,2025-04-01
139436389,122025,,404197.59,2025-04-01
139459642,42025,,133000.0,2025-04-01
139456894,92025,,165999.3,2025-04-01
139453653,32025,,300000.0,2025-04-01
139447082,22025,,363000.0,2025-04-01
139442505,22025,,415000.0,2025-04-01
139456529,92025,,496128.68,2025-04-01
139441726,112025,,266996.38,2025-04-01
139447387,12026,,348789.87,2025-04-01
139457927,102025,,59675.1,2025-04-01
139436455,12025,,238000.0,2025-04-01
139453631,22026,,480635.03,2025-04-01
139444104,12025,,446000.0,2025-04-01
139465355,72025,,229195.66,2025-04-01
139466136,32025,,153000.0,2025-04-01
139445381,32025,,474000.0,2025-04-01
139444745,22025,,100000.0,2025-04-01
139435785,82025,,387718.26,2025-04-01
139457771,22026,,74067.63,2025-04-01
139456972,32026,,264901.2,2025-04-01
139467970,102025,,264584.47,2025-04-01
139438201,62025,,341000.0,2025-04-01
139445587,62025,,697000.0,2025-04-01
139452937,102025,,185158.61,2025-04-01
139453775,32026,,207140.71,2025-04-01
139452243,112025,,541178.55,2025-04-01
139437248,112025,,336446.11,2025-04-01
139435742,32026,,228054.48,2025-04-01
139466062,32026,,540440.75,2025-04-01
139436471,52025,,348000.0,2025-04-01
139452775,122025,,559596.4,2025-04-01
139466255,82025,,0.0,2025-04-01
139450932,12026,,337600.13,2025-04-01
139460579,112025,,211402.36,2025-04-01
139456654,112025,,119651.77,2025-04-01
139444808,122025,,281920.39,2025-04-01
139450738,22025,,227000.0,2025-04-01
139445347,102025,,272037.08,2025-04-01
139466604,82025,,636000.0,2025-04-01
139457052,92025,,102288.4,2025-04-01
139448656,52025,,200000.0,2025-04-01
139464385,72025,,348000.0,2025-04-01
139445858,32026,,154835.32,2025-04-01
139453989,72025,,197789.31,2025-04-01
139438867,32025,,173000.0,2025-04-01
139446308,12025,,271000.0,2025-04-01
139449959,72025,,303000.0,2025-04-01
139440230,102025,,311103.4,2025-04-01
139454235,102025,,394604.66,2025-04-01
139439250,32026,,469684.4,2025-04-01
139461130,12026,,277215.09,2025-04-01
139442659,122025,,73737.32,2025-04-01
139462078,12025,,420000.0,2025-04-01
139437737,52025,,292000.0,2025-04-01
139465520,72025,,501000.0,2025-04-01
139463286,32026,,217435.77,2025-04-01
139437594,122025,,592608.13,2025-04-01
139438521,22025,,198000.0,2025-04-01
139443523,12025,,390000.0,2025-04-01
139462282,22025,,669000.0,2025-04-01
139468783,22025,,584000.0,2025-04-01
139464737,72025,,307000.0,2025-04-01
139449731,42025,,354000.0,2025-04-01
139444674,112025,,764116.35,2025-04-01
139468989,32025,,45000.0,2025-04-01
139456703,112025,,382363.2,2025-04-01
139446682,52025,,50000.0,2025-04-01
139442382,22026,,424901.32,2025-04-01
139446282,12026,,303730.47,2025-04-01
139436184,22025,,106000.0,2025-04-01
139454891,52025,,150000.0,2025-04-01
139458180,82025,,60664.44,2025-04-01
139461948,12026,,265367.42,2025-04-01
139447434,12026,,209531.72,2025-04-01
139444351,42025,,664000.0,2025-04-01
139452196,82025,,133736.35,2025-04-01
139460946,102025,,386654.95,2025-04-01
139450522,82025,,200996.37,2025-04-01
139441013,122025,,436001.02,2025-04-01
139462869,72025,,646000.0,2025-04-01
139443516,22026,,63459.51,2025-04-01
139467530,12026,,738704.7,2025-04-01
139468582,82025,,285000.0,2025-04-01
139443628,32026,,635928.73,2025-04-01
139459520,42025,,378000.0,2025-04-01
139454125,82025,,198416.82,2025-04-01
139454735,42025,,154000.0,2025-04-01
139444485,22025,,247000.0,2025-04-01
139460413,22025,,519000.0,2025-04-01
139458979,72025,,652000.0,2025-04-01
139467274,22026,,157839.5,2025-04-01
139439828,32026,,370957.16,2025-04-01
139457845,102025,,796052.74,2025-04-01
139456845,102025,,273783.25,2025-04-01
139457789,112025,,178368.82,2025-04-01
139439023,22025,,801000.0,2025-04-01
139436255,22026,,289863.19,2025-04-01
139452889,122025,,466640.27,2025-04-01
139444243,22026,,316769.27,2025-04-01
139467384,102025,,757942.88,2025-04-01
139457896,12026,,209497.14,2025-04-01
139458729,42025,,204000.0,2025-04-01
139456259,12025,,466000.0,2025-04-01
139467184,12025,,560000.0,2025-04-01
139463112,102025,,287983.98,2025-04-01
139468787,92025,,174539.63,2025-04-01
139465933,102025,,500290.38,2025-04-01
139446383,52025,,228000.0,2025-04-01
139436390,52025,,259000.0,2025-04-01
139437944,42025,,105000.0,2025-04-01
139443130,82025,,524085.12,2025-04-01
139467178,92025,,459371.9,2025-04-01
139443030,72025,,468000.0,2025-04-01
139462572,32026,,258924.62,2025-04-01
139468899,72025,,298000.0,2025-04-01
139467902,92025,,163121.66,2025-04-01
139467624,102025,,519383.41,2025-04-01
139455069,102025,,504766.91,2025-04-01
139441808,112025,,74305.13,2025-04-01
139456896,62025,,429000.0,2025-04-01
139455684,72025,,259000.0,2025-04-01
139455163,42025,,274000.0,2025-04-01
139460274,62025,,310000.0,2025-04-01
139464183,32026,,338118.14,2025-04-01
139444677,42025,,394000.0,2025-04-01
139461860,82025,,122100.61,2025-04-01
139439152,92025,,290315.94,2025-04-01
139464397,82025,,158467.38,2025-04-01
139454727,62025,,789242.18,2025-04-01
139437423,72025,,368937.03,2025-04-01
139467364,32025,,801000.0,2025-04-01
139451638,72025,,263000.0,2025-04-01
139450444,32025,,199000.0,2025-04-01
139466453,102025,,195407.22,2025-04-01
139453204,32026,,508894.68,2025-04-01
139440391,82025,,277485.88,2025-04-01
139455366,62025,,226000.0,2025-04-01
139448697,32025,,300000.0,2025-04-01
139468972,112025,,148577.09,2025-04-01
139441033,32026,,233744.42,2025-04-01
139442971,52025,,238000.0,2025-04-01
139462752,42025,,74000.0,2025-04-01
139457074,82025,,282300.84,2025-04-01
139462146,112025,,277372.79,2025-04-01
139441567,32025,,70000.0,2025-04-01
139453740,12025,,556000.0,2025-04-01
139442188,12026,,410755.28,2025-04-01
139466303,82025,,796872.89,2025-04-01
139457206,82025,,438000.0,2025-04-01
139461903,42025,,224000.0,2025-04-01
139456264,82025,,425180.49,2025-04-01
139444590,22025,,111000.0,2025-04-01
139445154,22025,,400000.0,2025-04-01
139450826,12026,,64282.54,2025-04-01
139451140,22026,,166145.76,2025-04-01
139437500,12026,,305607.63,2025-04-01
139444271,32025,,373000.0,2025-04-01
139444458,32025,,351000.0,2025-04-01
139444475,122025,,756941.04,2025-04-01
139469920,12026,,267719.22,2025-04-01
139463311,122025,,173193.71,2025-04-01
139446630,22026,,206580.12,2025-04-01
139448533,82025,,204787.98,2025-04-01
139456327,32026,,308721.85,2025-04-01
139441977,12026,,184763.5,2025-04-01
139443834,32026,,271972.16,2025-04-01
139457331,102025,,118806.54,2025-04-01
139445742,72025,,557000.0,2025-04-01
139454002,122025,,1091499.88,2025-04-01
139440978,112025,,145486.55,2025-04-01
139440914,32026,,228330.44,2025-04-01
139456791,112025,,282422.07,2025-04-01
139458009,112025,,191400.44,2025-04-01
139444572,32025,,402000.0,2025-04-01
139439007,12026,,131338.97,2025-04-01
139453848,42025,,418000.0,2025-04-01
139448143,32025,,219000.0,2025-04-01
139467035,62025,,404000.0,2025-04-01
139456231,72025,,259000.0,2025-04-01
139461015,112025,,101131.43,2025-04-01
139459143,112025,,141483.36,2025-04-01
139461241,32026,,296181.68,2025-04-01
139456285,42025,,775000.0,2025-04-01
139441217,72025,,253000.0,2025-04-01
139437349,72025,,300000.0,2025-04-01
139470252,12025,,520000.0,2025-04-01
139467776,122025,,134349.04,2025-04-01
139436226,42025,,339000.0,2025-04-01
139450329,122025,,819706.7,2025-04-01
139469201,72025,,206000.0,2025-04-01
139436127,82025,,514090.23,2025-04-01
139444464,82025,,168000.0,2025-04-01
139448361,32025,,150000.0,2025-04-01
139456022,12026,,341718.86,2025-04-01
139444016,52025,,739000.0,2025-04-01
139437271,22026,,318474.19,2025-04-01
139451912,62025,,549000.0,2025-04-01
139447457,12026,,469815.45,2025-04-01
139459143,12026,,139355.41,2025-04-01
139446935,82025,,267366.78,2025-04-01
139443340,12025,,257000.0,2025-04-01
139446422,32026,,403100.22,2025-04-01
139469869,32025,,260000.0,2025-04-01
139462348,12025,,664000.0,2025-04-01
139465796,92025,,214290.17,2025-04-01
139468544,82025,,381108.82,2025-04-01
139459733,32026,,82932.98,2025-04-01
139462839,12025,,360000.0,2025-04-01
139462908,122025,,61810.45,2025-04-01
139464710,32025,,533000.0,2025-04-01
139469442,42025,,223000.0,2025-04-01
139448166,22025,,227000.0,2025-04-01
139461231,62025,,196000.0,2025-04-01
139435562,42025,,179000.0,2025-04-01
139466264,122025,,433496.63,2025-04-01
139454994,32025,,341000.0,2025-04-01
139443705,52025,,216000.0,2025-04-01
139460238,92025,,122725.9,2025-04-01
139461003,122025,,266496.41,2025-04-01
139442277,42025,,206000.0,2025-04-01
139437916,32026,,374311.93,2025-04-01
139441016,72025,,256000.0,2025-04-01
139464646,12026,,425524.53,2025-04-01
139444605,12026,,124840.39,2025-04-01
139448864,12026,,441306.94,2025-04-01
139437409,22025,,359000.0,2025-04-01
139444649,22025,,110000.0,2025-04-01
139441089,32026,,209946.34,2025-04-01
139449572,112025,,148643.17,2025-04-01
139452998,52025,,379000.0,2025-04-01
139441123,122025,,519083.71,2025-04-01
139465872,32025,,208000.0,2025-04-01
139446940,112025,,490805.65,2025-04-01
139461885,82025,,429230.21,2025-04-01
139437825,52025,,96000.0,2025-04-01
139443879,112025,,84468.96,2025-04-01
139453272,102025,,0.0,2025-04-01
139457028,32025,,195000.0,2025-04-01
139448064,122025,,138373.8,2025-04-01
139458148,52025,,258000.0,2025-04-01
139452422,12026,,525768.01,2025-04-01
139439568,72025,,93000.0,2025-04-01
139446436,42025,,134000.0,2025-04-01
139444696,92025,,729959.86,2025-04-01
139456694,122025,,585214.95,2025-04-01
139453737,12025,,622000.0,2025-04-01
139450696,42025,,180000.0,2025-04-01
139465934,12025,,557000.0,2025-04-01
139467221,22026,,375312.33,2025-04-01
139449212,122025,,239590.83,2025-04-01
139446455,72025,,763216.95,2025-04-01
139452459,72025,,268000.0,2025-04-01
139436737,112025,,648932.24,2025-04-01
139454567,62025,,209000.0,2025-04-01
139441792,62025,,772804.1,2025-04-01
139455629,92025,,260652.3,2025-04-01
139459002,22025,,256000.0,2025-04-01
139455726,72025,,470000.0,2025-04-01
139438746,12026,,320937.94,2025-04-01
139453253,22026,,223752.3,2025-04-01
139441341,82025,,456846.27,2025-04-01
139470245,102025,,313178.21,2025-04-01
139445541,42025,,185000.0,2025-04-01
139468329,92025,,441969.23,2025-04-01
139466136,52025,,147000.0,2025-04-01
139453226,32026,,494666.57,2025-04-01
139456251,72025,,510000.0,2025-04-01
139448245,62025,,338000.0,2025-04-01
139436936,112025,,93167.76,2025-04-01
139458274,92025,,347978.49,2025-04-01
139436732,22025,,205000.0,2025-04-01
139459229,22026,,178161.29,2025-04-01
139443222,72025,,234085.85,2025-04-01
139457563,12026,,63478.46,2025-04-01
139452753,42025,,237000.0,2025-04-01
139459814,62025,,659000.0,2025-04-01
139454342,32026,,348484.47,2025-04-01
139459116,112025,,113536.13,2025-04-01
139442090,22025,,217000.0,2025-04-01
139462523,22026,,79015.7,2025-04-01
139456578,12026,,348848.15,2025-04-01
139437021,62025,,763000.0,2025-04-01
139436285,32025,,152000.0,2025-04-01
139466538,52025,,403000.0,2025-04-01
139439778,32025,,787000.0,2025-04-01
139459455,12026,,787219.22,2025-04-01
139468493,122025,,181875.39,2025-04-01
139459894,72025,,740000.0,2025-04-01
139456016,52025,,85000.0,2025-04-01
139464119,32026,,367443.14,2025-04-01
139459338,22025,,146000.0,2025-04-01
139459916,62025,,233376.49,2025-04-01
139459321,122025,,264849.93,2025-04-01
139466877,102025,,118155.63,2025-04-01
139441521,122025,,336850.35,2025-04-01
139436824,52025,,102000.0,2025-04-01
139444281,112025,,146266.53,2025-04-01
139455971,12026,,221478.28,2025-04-01
139451252,22025,,337000.0,2025-04-01
139465483,32025,,175000.0,2025-04-01
139463982,32025,,562000.0,2025-04-01
139444920,22026,,1062231.93,2025-04-01
139439278,12026,,443285.2,2025-04-01
139435536,22025,,292000.0,2025-04-01
139450359,42025,,72000.0,2025-04-01
139438979,62025,,390000.0,2025-04-01
139443967,112025,,297495.24,2025-04-01
139454886,32026,,413970.67,2025-04-01
139452342,22026,,124717.56,2025-04-01
139462982,92025,,494609.82,2025-04-01
139452428,32026,,226476.82,2025-04-01
139445001,62025,,482000.0,2025-04-01
139441451,92025,,170050.96,2025-04-01
139466936,72025,,180000.0,2025-04-01
139466111,22026,,285532.98,2025-04-01
139469573,22026,,275271.95,2025-04-01
139456424,22026,,297758.33,2025-04-01
139459975,22025,,342000.0,2025-04-01
139443611,92025,,85495.8,2025-04-01
139448682,122025,,366386.87,2025-04-01
139458042,12025,,649000.0,2025-04-01
139443667,52025,,215000.0,2025-04-01
139437583,82025,,648871.6,2025-04-01
139458322,12025,,332000.0,2025-04-01
139437113,22026,,205292.61,2025-04-01
139466894,32026,,183204.98,2025-04-01
139462572,22025,,261000.0,2025-04-01
139451195,22025,,513000.0,2025-04-01
